date,jour_culture,temperature_air_c,temperature_sol_c,humidite_air_pourcent,humidite_sol_pourcent,ph_sol,lumiere_heures_jour,pluie_mm_24h,arrosage_litres_jour,stade_croissance,hauteur_plant_cm,nb_fleurs,nb_fruits,couleur_feuilles,etat_general,recommandation
2025-03-13,12,18.9,15.8,39.6,52.8,6.9,7.2,0.5,1.71,semis,7.9,0,0,vert,bon,bon
2025-06-23,114,25.2,20.4,54.1,72.2,5.39,11.0,0.3,1.52,fructification,91.3,11,4,jaune,stress_leger,sol_pas_adapte
2025-06-11,102,23.2,21.3,84.3,65.7,6.76,11.4,1.6,1.92,fructification,93.6,13,5,vert,bon,bon
2025-05-07,67,24.2,22.0,64.6,90.0,6.47,6.7,1.2,1.91,floraison,100.4,16,1,jaune,stress_leger,trop_eau
2025-06-06,97,21.0,15.8,76.2,43.3,6.32,9.9,2.1,2.26,fructification,93.8,3,22,vert,bon,bon
2025-04-03,33,23.2,21.0,57.2,53.5,6.44,10.4,4.4,1.45,croissance,39.0,0,0,vert,bon,bon
2025-04-22,52,23.6,22.5,63.0,72.9,7.3,13.1,1.9,1.14,croissance,58.7,1,0,vert,stress_leger,bon
2025-04-22,52,24.4,22.7,49.9,68.0,6.12,12.6,0.0,1.2,croissance,70.4,4,0,jaune,bon,bon
2025-07-24,145,24.9,22.4,30.0,59.1,6.4,9.2,0.0,0.91,recolte,127.1,1,17,fonce,bon,recolte_bientot
2025-04-22,52,23.2,19.3,51.7,53.5,6.62,7.4,4.7,1.12,croissance,75.4,2,0,vert,bon,bon
2025-07-23,144,24.8,23.8,88.3,67.0,6.41,13.7,0.0,1.17,recolte,130.1,1,27,vert,bon,recolte_bientot
2025-06-21,112,22.4,17.2,38.3,46.7,7.14,14.4,0.0,1.91,fructification,81.7,9,4,vert,bon,bon
2025-06-07,98,22.7,20.3,50.5,54.7,5.83,8.3,6.1,1.35,fructification,100.9,14,13,vert,bon,bon
2025-04-26,56,16.5,13.0,48.6,74.7,6.41,8.5,1.3,1.16,croissance,46.0,2,0,vert,bon,bon
2025-03-29,28,16.3,13.4,60.5,48.3,5.85,11.5,9.1,1.88,jeune_plant,17.0,0,0,vert,bon,bon
2025-07-26,147,15.8,14.9,90.2,53.9,6.34,10.0,0.2,2.82,recolte,163.6,1,28,fonce,bon,recolte_bientot
2025-04-07,37,23.7,22.9,31.0,66.5,6.92,13.4,1.5,2.35,croissance,29.5,1,0,vert,bon,bon
2025-05-15,75,24.4,21.0,57.0,60.2,6.67,12.5,0.0,0.85,floraison,103.8,9,1,vert,bon,bon
2025-07-17,138,32.3,28.4,30.0,66.6,7.2,10.4,11.3,0.0,recolte,144.6,0,20,vert,stress_moyen,recolte_bientot
2025-03-16,15,19.8,15.4,52.0,49.5,5.48,8.1,5.0,2.95,jeune_plant,10.4,0,0,jaune,stress_leger,sol_pas_adapte
2025-07-08,129,26.0,24.5,85.6,74.3,6.73,8.5,9.6,1.52,recolte,170.6,2,13,jaune,bon,bon
2025-06-09,100,22.8,19.5,51.0,71.8,6.47,6.8,1.5,2.59,fructification,137.6,5,19,vert,bon,bon
2025-04-18,48,23.4,20.5,45.7,70.9,6.4,5.5,0.0,0.89,croissance,60.6,2,0,jaune,stress_leger,manque_lumiere
2025-07-24,145,23.4,20.5,53.8,34.7,5.91,12.5,1.5,2.13,recolte,178.7,4,19,fonce,stress_leger,arroser
2025-06-25,116,32.3,30.1,71.3,46.6,6.29,9.4,0.0,1.25,fructification,149.4,9,16,tachete,stress_leger,risque_chaleur
2025-06-18,109,27.9,26.5,67.7,43.5,6.42,8.8,8.9,1.66,fructification,114.2,9,3,vert,bon,bon
2025-03-03,2,19.6,21.4,95.0,63.2,6.87,10.6,0.5,2.49,semis,6.1,0,0,vert,bon,bon
2025-07-22,143,28.6,28.2,82.3,57.7,6.66,10.7,0.0,2.12,recolte,168.1,5,17,vert,bon,recolte_bientot
2025-07-15,136,26.0,23.3,53.8,55.4,5.99,7.7,0.6,1.29,recolte,106.1,2,23,jaune,bon,recolte_bientot
2025-07-16,137,15.9,13.6,76.8,56.6,6.7,8.9,0.0,1.28,recolte,167.8,2,13,vert,bon,bon
2025-05-19,79,25.7,23.5,78.3,45.2,7.56,9.0,0.1,2.97,floraison,88.3,25,2,jaune,stress_leger,sol_pas_adapte
2025-06-21,112,26.2,26.6,76.7,78.8,6.5,6.9,0.0,1.13,fructification,149.1,3,15,vert,bon,bon
2025-05-11,71,16.2,14.5,77.1,90.0,6.27,11.7,0.0,2.62,floraison,73.3,24,2,tachete,stress_leger,trop_eau
2025-07-19,140,19.4,17.3,63.1,43.7,6.32,8.8,0.1,2.96,recolte,121.9,6,28,vert,bon,recolte_bientot
2025-04-16,46,24.3,23.2,62.3,42.6,6.7,9.7,0.5,1.57,croissance,49.5,4,0,vert,bon,bon
2025-07-19,140,29.2,25.7,79.3,52.1,6.55,10.9,6.2,2.76,recolte,107.2,7,15,vert,bon,bon
2025-07-08,129,26.0,22.6,68.2,50.2,6.47,11.4,2.3,2.3,recolte,128.7,0,23,vert,bon,recolte_bientot
2025-05-15,75,23.5,20.2,55.5,49.6,6.34,11.8,0.3,2.83,floraison,114.9,5,2,vert,bon,bon
2025-03-08,7,17.7,16.2,92.2,70.9,6.61,13.2,0.0,2.66,semis,2.4,0,0,vert,bon,bon
2025-05-25,85,24.8,23.3,80.1,42.3,6.53,10.6,0.9,1.29,fructification,94.2,12,16,vert,bon,bon
2025-06-06,97,16.5,13.8,44.3,72.5,6.6,12.3,6.7,2.57,fructification,137.4,7,23,vert,bon,bon
2025-07-07,128,16.7,15.5,71.2,51.5,6.36,8.3,0.0,1.58,recolte,148.3,4,33,vert,bon,recolte_bientot
2025-03-19,18,12.3,10.0,52.8,42.8,5.8,7.9,0.0,0.87,jeune_plant,24.9,0,0,fonce,stress_leger,arroser
2025-03-30,29,18.4,17.2,95.0,73.0,6.24,8.5,1.9,2.15,jeune_plant,22.5,0,0,vert,bon,bon
2025-06-27,118,23.6,23.7,42.6,59.5,5.42,12.3,0.3,2.81,fructification,133.5,5,12,jaune,stress_leger,sol_pas_adapte
2025-04-30,60,19.0,16.0,62.8,64.7,6.71,9.6,2.0,1.9,floraison,112.1,5,1,vert,bon,bon
2025-06-24,115,18.8,14.4,62.3,60.5,7.06,9.7,0.0,1.41,fructification,106.5,3,19,vert,bon,bon
2025-07-19,140,24.6,21.8,49.8,40.0,5.91,13.1,0.0,2.97,recolte,119.1,7,23,vert,bon,recolte_bientot
2025-07-20,141,17.0,11.5,88.5,60.2,6.32,8.4,0.0,2.7,recolte,105.6,7,20,vert,bon,recolte_bientot
2025-03-21,20,24.3,21.3,84.1,56.4,6.59,9.8,0.0,2.99,jeune_plant,19.9,0,0,vert,bon,bon
2025-07-22,143,22.8,20.0,67.6,81.4,6.4,9.4,3.3,0.66,recolte,144.0,4,19,jaune,stress_leger,trop_eau
2025-05-24,84,26.3,25.1,43.1,66.0,7.31,7.3,0.0,0.74,fructification,147.1,10,7,jaune,stress_leger,manque_lumiere
2025-04-16,46,15.6,12.9,71.4,78.5,6.8,8.6,0.7,2.61,croissance,36.5,3,0,vert,bon,bon
2025-07-20,141,19.4,18.8,49.5,52.8,6.52,10.0,3.9,2.34,recolte,116.2,7,11,vert,bon,bon
2025-05-26,86,20.7,19.9,81.4,55.3,6.43,9.1,2.2,2.32,fructification,141.8,7,4,jaune,bon,bon
2025-03-18,17,18.4,16.2,70.1,88.5,7.09,12.3,0.0,1.32,jeune_plant,8.3,0,0,tachete,stress_leger,trop_eau
2025-04-08,38,24.2,23.5,73.2,64.7,6.44,10.5,0.7,0.86,croissance,55.5,3,0,vert,bon,bon
2025-05-07,67,22.1,22.7,44.2,90.0,6.11,12.9,0.0,1.16,floraison,99.2,20,1,jaune,stress_leger,trop_eau
2025-04-15,45,13.8,11.1,86.1,73.0,7.7,10.2,0.0,2.6,croissance,28.3,4,0,jaune,stress_moyen,sol_pas_adapte
2025-06-10,101,19.4,17.1,83.4,74.1,6.76,10.2,3.7,1.94,fructification,87.3,12,4,jaune,bon,bon
2025-03-27,26,20.4,15.3,81.3,64.5,6.43,11.0,0.5,0.97,jeune_plant,20.3,0,0,vert,bon,bon
2025-05-16,76,26.8,23.1,79.8,59.0,5.82,8.6,5.7,2.56,floraison,113.6,27,2,vert,bon,bon
2025-07-27,148,12.7,13.3,77.5,57.3,6.23,9.1,2.5,2.3,recolte,172.2,6,13,tachete,stress_leger,risque_froid
2025-03-31,30,28.2,26.5,62.2,48.3,6.71,7.0,0.7,2.19,croissance,30.1,4,0,vert,bon,bon
2025-05-14,74,19.3,19.6,62.5,84.0,5.91,7.7,0.0,2.3,floraison,69.5,23,1,jaune,stress_leger,trop_eau
2025-04-29,59,18.1,14.0,64.1,71.4,7.55,10.2,1.7,2.94,croissance,69.7,4,0,jaune,stress_leger,sol_pas_adapte
2025-04-03,33,19.6,13.0,67.3,87.0,5.81,13.3,1.9,1.06,croissance,69.9,0,0,jaune,stress_leger,trop_eau
2025-04-26,56,18.6,17.3,69.7,55.2,6.08,8.9,0.2,2.28,croissance,71.3,1,0,vert,bon,bon
2025-05-25,85,10.2,10.0,35.9,43.0,6.3,9.9,0.9,1.5,fructification,142.0,4,15,fonce,stress_leger,risque_froid
2025-04-08,38,28.1,24.0,81.1,72.2,6.82,9.8,0.5,2.23,croissance,28.7,4,0,vert,bon,bon
2025-07-15,136,32.8,31.5,55.4,28.1,6.99,12.5,0.2,2.86,recolte,148.3,5,14,fonce,stress_moyen,arroser
2025-06-07,98,22.3,21.7,33.5,56.8,6.27,10.4,6.3,1.7,fructification,141.8,6,14,vert,bon,bon
2025-04-06,36,22.8,19.0,72.7,58.4,5.59,7.6,2.3,1.63,croissance,52.6,0,0,jaune,stress_leger,manque_lumiere
2025-07-16,137,27.2,23.5,90.7,55.2,7.33,5.4,0.0,1.35,recolte,152.4,6,10,jaune,stress_leger,manque_lumiere
2025-07-02,123,31.2,31.4,54.9,70.5,6.77,13.8,2.3,1.18,recolte,103.0,0,37,tachete,bon,recolte_bientot
2025-04-04,34,23.0,22.8,65.2,71.6,6.68,9.4,1.5,2.6,croissance,25.5,4,0,vert,bon,bon
2025-07-11,132,20.2,18.6,67.4,38.6,7.28,10.8,3.0,4.82,recolte,138.6,7,16,jaune,stress_leger,recolte_bientot
2025-05-26,86,16.9,17.2,88.7,66.5,6.53,13.0,4.5,1.54,fructification,145.6,12,4,vert,bon,bon
2025-03-23,22,21.0,19.1,64.3,69.9,7.28,9.9,0.4,0.76,jeune_plant,12.3,0,0,vert,stress_leger,bon
2025-03-20,19,25.4,22.8,50.9,46.7,6.31,11.0,0.0,1.38,jeune_plant,20.1,0,0,vert,bon,bon
2025-05-04,64,18.3,15.9,73.9,68.2,6.68,12.3,5.3,1.12,floraison,79.5,26,1,vert,bon,bon
2025-05-21,81,15.6,13.0,62.1,80.9,7.09,10.8,0.4,2.91,fructification,100.1,3,22,jaune,stress_leger,trop_eau
2025-05-17,77,22.6,20.9,52.3,47.9,6.09,9.4,8.5,2.11,floraison,92.0,8,1,vert,bon,bon
2025-04-27,57,14.8,13.1,55.0,63.9,6.28,8.6,0.0,2.78,croissance,32.3,2,0,fonce,stress_leger,risque_froid
2025-06-26,117,28.2,27.3,56.2,80.1,5.99,7.9,0.6,1.48,fructification,87.7,2,19,jaune,stress_leger,trop_eau
2025-05-06,66,31.7,29.5,73.8,73.0,6.81,9.4,1.9,1.94,floraison,89.0,11,0,vert,bon,bon
2025-07-19,140,19.2,18.7,90.3,40.1,6.54,10.7,0.0,2.76,recolte,118.4,4,21,jaune,bon,recolte_bientot
2025-07-12,133,22.3,19.4,65.0,43.2,5.94,8.8,9.4,1.91,recolte,115.0,0,20,tachete,bon,recolte_bientot
2025-05-04,64,30.6,28.7,87.2,81.1,7.05,7.1,2.1,1.85,floraison,110.3,25,0,jaune,stress_leger,trop_eau
2025-05-19,79,11.5,11.9,72.8,38.5,7.06,12.2,0.0,4.11,floraison,112.0,6,2,tachete,stress_moyen,risque_froid
2025-06-10,101,16.2,13.7,54.2,42.9,6.44,12.6,0.0,2.24,fructification,81.5,5,3,vert,bon,bon
2025-06-05,96,26.2,26.2,66.4,73.7,6.57,11.1,2.8,2.37,fructification,104.3,11,20,vert,bon,bon
2025-05-05,65,11.4,10.0,43.7,44.7,6.72,9.0,7.1,2.68,floraison,94.6,28,2,fonce,stress_leger,risque_froid
2025-05-11,71,28.3,27.1,55.9,48.3,6.43,12.1,6.9,1.23,floraison,68.1,10,2,vert,bon,bon
2025-07-04,125,22.6,19.3,95.0,69.4,6.48,10.2,1.2,2.07,recolte,148.3,0,31,vert,bon,recolte_bientot
2025-05-05,65,24.4,24.3,50.1,74.4,7.12,10.8,1.2,1.65,floraison,62.1,21,2,vert,bon,bon
2025-06-20,111,20.8,19.7,54.1,47.8,7.07,11.9,0.0,1.1,fructification,102.6,6,10,vert,bon,bon
2025-05-24,84,20.6,18.9,49.7,46.0,5.98,10.2,3.4,2.65,fructification,95.6,13,16,vert,bon,bon
2025-06-17,108,20.4,16.2,76.7,78.4,6.26,9.6,0.0,1.05,fructification,81.5,3,16,vert,bon,bon
2025-04-21,51,17.1,16.8,70.0,73.8,6.27,15.0,0.0,0.66,croissance,49.4,1,0,vert,bon,bon
2025-07-10,131,17.7,18.9,38.0,25.2,6.22,10.7,5.0,3.53,recolte,101.1,2,36,jaune,stress_leger,recolte_bientot
2025-03-06,5,11.6,10.0,61.1,54.5,5.64,11.6,0.0,2.27,semis,5.2,0,0,tachete,stress_moyen,risque_froid
2025-04-18,48,19.8,18.2,69.3,65.6,6.25,10.3,4.1,0.83,croissance,58.9,2,0,vert,bon,bon
2025-04-24,54,19.4,16.9,65.4,37.3,6.13,10.2,4.2,4.59,croissance,32.1,4,0,jaune,stress_leger,arroser
2025-03-25,24,17.6,15.4,71.6,66.4,7.87,10.9,0.0,1.19,jeune_plant,10.1,0,0,jaune,stress_leger,sol_pas_adapte
2025-05-03,63,20.3,21.1,63.3,36.7,6.44,10.3,0.0,3.6,floraison,97.5,16,2,jaune,stress_leger,arroser
2025-03-22,21,20.3,21.6,88.2,42.4,6.44,6.1,0.0,0.92,jeune_plant,13.3,0,0,vert,bon,bon
2025-04-07,37,18.0,14.3,59.8,42.1,6.65,10.3,1.1,1.77,croissance,32.0,1,0,vert,bon,bon
2025-05-29,89,24.4,25.5,55.6,49.6,6.34,14.3,2.1,1.54,fructification,113.8,6,11,vert,bon,bon
2025-07-14,135,25.2,23.8,49.6,42.1,5.78,9.4,2.6,0.64,recolte,179.7,6,11,jaune,stress_leger,arroser
2025-03-19,18,15.9,10.6,59.1,51.2,6.36,8.6,4.5,2.97,jeune_plant,25.0,0,0,vert,bon,bon
2025-03-11,10,9.9,10.2,64.2,59.9,6.74,9.7,7.6,1.0,semis,4.9,0,0,tachete,stress_leger,risque_froid
2025-05-10,70,25.4,22.0,81.7,43.2,6.67,12.0,0.5,2.36,floraison,72.2,10,1,vert,bon,bon
2025-07-06,127,15.4,13.6,72.9,69.1,6.53,6.0,4.1,2.57,recolte,141.3,0,26,jaune,stress_leger,manque_lumiere
2025-04-10,40,14.5,13.3,52.6,53.4,6.51,8.8,0.0,2.98,croissance,67.5,3,0,fonce,stress_leger,risque_froid
2025-04-02,32,23.0,21.5,92.0,23.6,6.77,8.4,0.5,2.29,croissance,63.3,4,0,fonce,stress_leger,arroser
2025-05-11,71,21.0,19.2,65.5,86.0,6.74,10.8,0.2,1.65,floraison,79.1,6,1,tachete,stress_leger,trop_eau
2025-04-02,32,25.3,21.4,46.1,64.3,7.63,9.8,6.8,2.73,croissance,54.2,4,0,jaune,stress_leger,sol_pas_adapte
2025-07-11,132,18.9,16.7,72.6,71.2,6.5,11.7,0.0,1.96,recolte,169.4,7,29,fonce,bon,recolte_bientot
2025-06-14,105,27.7,25.4,44.1,48.3,6.2,13.0,0.4,1.88,fructification,106.6,4,9,vert,bon,bon
2025-06-07,98,27.9,27.8,60.0,61.7,7.4,5.9,1.0,2.19,fructification,107.7,11,3,jaune,stress_leger,manque_lumiere
2025-06-29,120,22.9,22.2,67.9,64.0,6.69,11.7,0.2,2.59,recolte,119.4,2,15,vert,bon,bon
2025-07-07,128,17.9,15.6,61.1,42.1,5.76,12.4,0.0,2.57,recolte,140.0,4,30,jaune,stress_leger,recolte_bientot
2025-07-02,123,15.2,11.9,45.0,48.3,5.94,11.1,2.1,1.88,recolte,128.5,4,39,vert,bon,recolte_bientot
2025-05-10,70,19.9,15.7,39.4,55.8,6.6,7.7,1.7,2.74,floraison,93.7,5,1,vert,bon,bon
2025-04-22,52,25.2,24.8,48.7,70.7,5.97,9.2,0.0,1.74,croissance,62.0,1,0,vert,bon,bon
2025-06-14,105,28.9,27.0,74.5,88.0,6.15,9.5,3.4,0.73,fructification,140.0,8,15,jaune,stress_leger,trop_eau
2025-07-11,132,20.5,19.1,40.6,54.4,6.43,9.0,0.0,2.41,recolte,131.2,2,38,vert,bon,recolte_bientot
2025-06-04,95,31.6,28.9,62.9,77.3,6.65,8.5,1.6,1.34,fructification,91.8,7,10,vert,bon,bon
2025-05-07,67,20.8,18.6,64.9,62.6,6.52,10.8,1.8,2.06,floraison,92.1,11,2,vert,bon,bon
2025-06-16,107,17.9,15.9,61.2,57.2,6.11,9.0,3.2,0.84,fructification,111.1,3,8,vert,bon,bon
2025-04-17,47,13.2,10.0,30.0,88.4,6.56,8.7,1.8,1.53,croissance,76.6,0,0,tachete,stress_moyen,trop_eau
2025-03-07,6,26.8,23.4,64.0,79.3,6.89,10.6,0.0,2.44,semis,5.6,0,0,vert,bon,bon
2025-03-23,22,24.7,21.8,49.0,66.5,5.82,10.8,0.0,1.99,jeune_plant,19.3,0,0,vert,bon,bon
2025-05-05,65,15.4,14.2,66.3,61.5,6.74,8.9,1.3,1.41,floraison,61.5,28,0,vert,bon,bon
2025-07-06,127,22.6,19.5,52.0,41.1,6.13,10.7,5.1,1.74,recolte,104.9,4,13,vert,bon,bon
2025-04-24,54,26.4,26.4,59.0,53.3,6.6,6.4,0.0,2.93,croissance,63.4,4,0,vert,bon,bon
2025-05-02,62,27.0,24.9,74.5,84.0,6.57,10.8,0.1,1.48,floraison,115.5,13,2,tachete,stress_leger,trop_eau
2025-04-26,56,24.4,21.7,91.3,90.0,7.01,7.6,4.2,2.03,croissance,44.3,1,0,tachete,stress_leger,trop_eau
2025-05-08,68,27.0,25.6,53.6,59.8,6.44,9.8,0.0,0.77,floraison,76.4,20,0,vert,bon,bon
2025-04-05,35,17.2,13.3,61.1,65.5,6.63,10.7,7.3,1.6,croissance,68.5,4,0,vert,bon,bon
2025-05-17,77,25.2,23.5,64.7,55.5,6.53,10.0,0.4,1.89,floraison,69.2,20,0,vert,bon,bon
2025-05-23,83,25.1,24.0,74.9,36.1,6.22,8.7,1.6,4.67,fructification,114.1,5,8,jaune,stress_leger,arroser
2025-04-10,40,22.3,19.7,84.2,35.7,6.92,10.2,0.0,2.36,croissance,72.9,1,0,jaune,stress_leger,arroser
2025-06-13,104,26.8,22.1,57.0,47.2,5.77,10.5,4.5,2.7,fructification,103.5,6,17,vert,stress_leger,bon
2025-04-12,42,26.3,23.9,55.5,70.6,6.66,11.4,0.0,0.61,croissance,52.4,4,0,vert,bon,bon
2025-06-22,113,15.9,14.3,56.8,59.8,6.62,10.6,0.0,0.85,fructification,94.8,10,17,vert,bon,bon
2025-03-24,23,22.8,22.5,61.6,69.6,6.22,8.2,0.0,2.56,jeune_plant,20.9,0,0,vert,bon,bon
2025-07-27,148,18.5,15.8,57.6,78.3,6.96,10.5,0.9,2.48,recolte,134.9,0,19,tachete,bon,recolte_bientot
2025-06-26,117,21.7,21.1,89.7,76.4,6.69,14.2,6.6,1.9,fructification,143.5,14,14,vert,bon,bon
2025-06-09,100,19.3,20.7,70.5,59.3,6.9,12.3,0.0,1.97,fructification,93.2,14,20,vert,bon,bon
2025-07-28,149,30.1,28.1,51.3,44.2,5.9,10.7,0.9,0.99,recolte,163.7,1,37,vert,bon,recolte_bientot
2025-05-19,79,13.0,12.7,60.7,56.7,5.92,11.8,0.6,1.11,floraison,111.1,21,1,fonce,stress_leger,risque_froid
2025-04-05,35,21.8,21.0,78.6,75.6,6.55,9.8,0.0,0.98,croissance,53.6,4,0,vert,bon,bon
2025-03-26,25,19.1,14.6,71.5,56.9,6.82,9.8,0.9,2.52,jeune_plant,16.8,0,0,vert,bon,bon
2025-04-24,54,11.8,10.0,45.8,55.6,6.84,8.6,2.2,2.74,croissance,38.2,2,0,fonce,stress_leger,risque_froid
2025-03-07,6,16.2,18.0,62.0,90.0,6.32,12.5,0.4,0.73,semis,5.9,0,0,jaune,stress_leger,trop_eau
2025-04-24,54,22.5,19.5,64.2,59.5,6.78,6.8,1.4,1.86,croissance,55.8,3,0,vert,bon,bon
2025-07-04,125,16.7,16.9,45.5,60.7,6.05,8.7,4.8,1.48,recolte,135.2,6,18,vert,bon,recolte_bientot
2025-06-26,117,23.3,22.2,44.3,69.8,6.97,13.0,1.3,1.37,fructification,126.9,8,7,vert,bon,bon
2025-03-27,26,18.8,17.7,53.6,54.0,7.06,14.0,10.6,0.0,jeune_plant,24.7,0,0,vert,bon,bon
2025-05-29,89,25.7,24.1,34.6,35.7,6.36,13.8,0.8,4.59,fructification,143.2,12,3,jaune,stress_leger,arroser
2025-06-01,92,23.2,21.9,51.3,71.5,5.9,8.6,1.9,2.14,fructification,98.6,13,12,vert,bon,bon
2025-07-26,147,23.8,24.5,43.4,50.4,6.23,10.4,3.8,1.45,recolte,129.5,3,33,jaune,bon,recolte_bientot
2025-05-02,62,27.8,26.1,78.0,61.3,6.37,11.4,2.6,1.7,floraison,106.5,27,0,jaune,bon,bon
2025-04-11,41,19.4,15.8,67.7,49.0,5.75,6.8,0.0,0.96,croissance,49.9,1,0,jaune,stress_leger,manque_lumiere
2025-06-10,101,25.2,23.8,72.5,67.3,6.22,11.3,0.5,1.32,fructification,109.2,3,11,vert,bon,bon
2025-04-18,48,18.5,17.4,82.3,58.3,6.84,10.7,4.4,1.16,croissance,72.7,1,0,vert,bon,bon
2025-04-01,31,19.7,16.8,82.0,76.6,6.35,11.2,0.0,2.29,croissance,33.6,1,0,vert,bon,bon
2025-04-18,48,26.4,23.7,38.6,47.5,5.83,7.3,5.7,2.62,croissance,57.5,1,0,vert,bon,bon
2025-03-14,13,23.1,19.1,54.7,45.2,6.02,11.1,0.0,1.83,semis,2.0,0,0,vert,bon,bon
2025-06-18,109,25.7,23.4,53.9,66.2,7.19,8.7,0.5,0.66,fructification,127.7,14,18,jaune,bon,bon
2025-06-17,108,32.4,29.6,37.6,60.6,6.37,8.4,0.0,1.7,fructification,94.6,8,4,fonce,stress_leger,risque_chaleur
2025-05-06,66,25.5,23.2,62.1,44.1,6.54,13.2,12.4,0.0,floraison,105.4,14,1,vert,bon,bon
2025-03-15,14,24.6,22.0,72.6,70.8,6.09,9.5,3.7,2.02,semis,7.7,0,0,vert,bon,bon
2025-05-16,76,25.2,20.8,45.9,78.1,5.68,9.3,0.0,2.91,floraison,94.1,28,0,vert,stress_leger,bon
2025-03-11,10,24.6,24.6,88.6,66.8,6.91,8.2,3.4,1.19,semis,2.8,0,0,vert,bon,bon
2025-03-28,27,22.2,20.9,44.7,68.3,7.3,9.5,0.2,2.59,jeune_plant,8.6,0,0,vert,stress_leger,bon
2025-05-15,75,18.0,16.1,72.3,80.6,6.62,9.1,0.7,1.76,floraison,78.7,16,0,jaune,stress_leger,trop_eau
2025-05-10,70,22.2,24.1,79.3,74.7,5.95,9.7,0.5,2.9,floraison,117.0,8,2,vert,bon,bon
2025-03-12,11,26.2,22.0,71.7,53.5,6.63,11.7,1.4,2.27,semis,4.9,0,0,jaune,bon,bon
2025-03-29,28,23.3,18.6,88.6,63.1,6.3,9.3,3.6,2.4,jeune_plant,23.9,0,0,vert,bon,bon
2025-05-17,77,24.4,22.1,73.0,56.5,6.83,10.7,1.8,2.68,floraison,119.0,20,1,vert,bon,bon
2025-05-26,86,15.7,11.8,46.4,47.0,6.15,11.8,0.0,0.62,fructification,147.6,7,24,vert,bon,bon
2025-05-04,64,20.8,17.8,79.2,57.6,6.3,9.9,0.5,2.43,floraison,72.0,23,1,vert,bon,bon
2025-05-24,84,17.7,16.2,75.6,86.5,6.75,8.7,0.8,2.09,fructification,106.5,14,6,tachete,stress_leger,trop_eau
2025-05-02,62,21.2,20.5,52.4,59.7,5.83,9.5,1.4,1.45,floraison,61.5,8,0,vert,bon,bon
2025-05-06,66,28.2,29.3,75.9,83.7,5.75,10.3,0.9,1.72,floraison,69.5,16,2,tachete,stress_leger,trop_eau
2025-05-06,66,19.5,15.2,72.0,72.9,6.06,11.3,5.9,1.88,floraison,84.2,18,0,vert,bon,bon
2025-05-09,69,19.9,18.4,47.5,50.5,7.24,7.3,0.0,0.82,floraison,102.9,21,1,jaune,stress_leger,manque_lumiere
2025-04-17,47,24.4,24.0,79.5,70.1,6.46,10.0,0.8,0.87,croissance,75.6,1,0,vert,bon,bon
2025-03-31,30,20.7,16.4,59.2,51.8,6.23,7.9,0.8,1.01,croissance,32.2,2,0,vert,bon,bon
2025-07-12,133,25.8,23.9,37.4,57.3,6.6,8.3,0.3,1.61,recolte,153.2,3,16,vert,bon,recolte_bientot
2025-04-14,44,19.5,15.1,55.5,54.9,6.74,11.9,2.1,1.33,croissance,39.5,1,0,vert,bon,bon
2025-05-23,83,27.1,26.1,80.4,37.4,6.0,12.4,3.0,2.89,fructification,83.7,8,17,fonce,stress_leger,arroser
2025-03-11,10,20.2,15.8,71.2,46.5,6.45,12.2,0.0,2.57,semis,3.9,0,0,vert,bon,bon
2025-07-22,143,29.1,29.7,72.8,67.0,6.85,8.9,5.0,0.67,recolte,127.6,4,28,vert,bon,recolte_bientot
2025-04-15,45,16.0,14.6,83.8,82.5,7.36,8.1,0.0,1.3,croissance,27.1,0,0,jaune,stress_leger,trop_eau
2025-06-05,96,20.1,20.0,64.5,80.2,6.82,11.5,2.1,1.23,fructification,108.8,10,18,tachete,stress_leger,trop_eau
2025-05-04,64,18.4,14.1,82.2,62.5,6.08,8.5,0.4,2.24,floraison,111.6,14,1,vert,bon,bon
2025-04-07,37,29.5,27.4,36.9,40.6,6.32,9.4,0.6,1.52,croissance,55.0,0,0,jaune,bon,bon
2025-03-11,10,16.3,13.6,54.3,45.6,7.16,8.0,2.1,2.26,semis,3.5,0,0,vert,bon,bon
2025-07-20,141,22.2,20.1,62.5,48.0,6.03,11.3,0.1,0.84,recolte,163.0,7,36,tachete,bon,recolte_bientot
2025-05-07,67,23.3,19.9,50.0,79.1,7.39,9.9,0.7,0.9,floraison,77.4,11,2,vert,stress_leger,bon
2025-04-12,42,21.1,17.4,43.7,72.5,6.42,8.0,10.3,0.0,croissance,64.0,1,0,vert,bon,bon
2025-03-25,24,19.6,17.7,64.8,58.0,6.65,8.9,8.2,0.83,jeune_plant,21.2,0,0,jaune,bon,bon
2025-05-11,71,19.6,17.7,65.4,73.9,6.28,9.2,0.3,1.6,floraison,92.4,13,2,vert,bon,bon
2025-07-05,126,15.5,12.6,75.0,23.0,5.98,8.8,0.0,4.3,recolte,172.3,1,25,fonce,stress_leger,arroser
2025-04-17,47,17.5,16.7,75.7,76.4,6.42,10.7,0.0,1.74,croissance,79.2,3,0,vert,bon,bon
2025-06-15,106,18.8,16.9,38.6,74.8,7.05,11.3,0.1,2.87,fructification,121.1,7,8,vert,bon,bon
2025-07-16,137,20.6,20.0,62.4,44.7,6.17,10.3,3.2,1.63,recolte,113.0,2,32,vert,bon,recolte_bientot
2025-05-04,64,25.1,22.9,42.2,31.4,5.61,11.0,0.0,3.8,floraison,89.7,10,0,fonce,stress_leger,arroser
